NU_INSCRICAO,NU_ANO,TP_SEXO,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,Q001,Q002,Q003,Q004,Q006,NU_IDADE,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,NU_NOTA_MEDIA,APPROVED_ADM,APPROVED_MED
190003082544,2019,F,3,1,1,PA,2,E,E,C,F,D,18,391.4,445.1,502.3,503.5,560.0,5,460.575,0,0
190004743247,2019,F,1,1,1,DF,1,D,F,E,D,D,18,519.2,578.8,544.9,439.4,640.0,5,520.575,0,0
190003865509,2019,M,1,1,1,SC,2,C,B,C,C,D,19,442.2,489.0,544.9,572.2,0.0,3,512.075,0,0
190005154311,2019,F,3,1,1,SP,3,C,C,C,B,D,22,391.1,478.3,493.3,472.6,560.0,4,458.82500000000005,0,0
190004834469,2019,M,1,1,1,GO,2,E,E,F,F,C,18,479.3,550.0,527.6,435.2,520.0,6,498.02500000000003,0,0
190004601922,2019,F,3,1,1,TO,2,E,E,C,B,D,18,530.1,616.5,586.7,463.8,820.0,4,549.275,0,0
190005959097,2019,F,1,3,1,RS,1,B,B,F,B,C,45,458.9,517.7,476.2,562.5,520.0,3,503.825,0,0
190005315836,2019,M,1,1,1,SP,1,E,D,C,B,G,20,471.0,485.6,526.1,501.5,520.0,3,496.05,0,0
190005217549,2019,F,1,1,1,MS,2,F,E,D,D,J,17,431.0,414.3,506.7,503.5,600.0,4,463.875,0,0
190003007447,2019,M,1,1,1,PR,2,H,E,F,B,E,18,472.1,528.6,566.9,525.7,660.0,4,523.325,0,0
190002483015,2019,F,3,1,1,SP,2,D,E,C,B,D,17,569.4,591.1,615.4,625.1,680.0,3,600.25,1,0
190004027369,2019,F,3,1,1,PE,1,H,C,E,A,B,20,435.2,461.6,524.4,361.7,420.0,4,445.72499999999997,0,0
190003736749,2019,F,3,1,1,SE,3,B,B,A,A,B,16,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002362839,2019,F,4,1,1,MG,2,H,D,F,B,B,18,414.7,444.7,478.6,410.8,260.0,7,437.2,0,0
190004108838,2019,M,1,1,1,DF,1,H,H,F,F,E,20,618.3,611.9,627.0,699.5,500.0,2,639.175,1,0
190002205806,2019,M,4,1,1,PE,1,C,B,B,B,B,26,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190002994122,2019,F,1,1,1,PR,3,D,E,D,B,E,16,497.9,573.4,593.5,502.0,840.0,6,541.7,0,0
190003826846,2019,F,1,1,1,SC,3,E,E,B,B,F,16,544.5,446.1,496.5,505.6,620.0,3,498.17499999999995,0,0
190004999034,2019,M,1,1,1,MG,1,E,E,C,C,F,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001354589,2019,F,3,1,1,PE,1,H,F,B,D,E,21,471.0,512.2,527.3,501.5,580.0,7,503.0,0,0
190005738743,2019,F,1,1,1,MG,1,D,G,E,D,K,18,471.0,512.2,527.3,501.5,580.0,1,503.0,0,0
190004559231,2019,F,3,1,1,MG,1,C,E,C,B,C,21,503.8,441.7,534.3,412.5,600.0,3,473.075,0,0
190003426065,2019,M,2,1,1,PE,1,B,B,F,F,C,35,451.8,426.1,484.4,615.5,580.0,4,494.45000000000005,0,0
190001383624,2019,F,0,1,1,PE,1,E,E,B,F,D,23,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001565753,2019,F,1,1,1,ES,3,E,E,D,B,H,16,527.9,550.6,584.8,586.8,700.0,3,562.525,0,0
190001798759,2019,M,3,1,1,SP,2,E,F,A,E,K,18,508.8,664.7,614.6,564.1,680.0,5,588.05,1,0
190002709802,2019,F,3,2,1,CE,2,B,B,A,B,B,27,429.5,481.7,514.5,402.9,0.0,2,457.15,0,0
190001548131,2019,F,3,2,1,ES,1,E,E,C,F,C,25,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190004362353,2019,M,1,1,1,SP,2,H,A,A,A,F,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003522285,2019,M,2,3,1,RJ,2,D,D,C,B,E,18,387.5,352.7,516.1,370.3,500.0,4,406.65000000000003,0,0
190002686027,2019,F,1,1,1,RS,3,C,C,A,A,E,15,382.4,365.7,462.8,403.5,0.0,3,403.59999999999997,0,0
190001430104,2019,M,3,1,1,BA,2,E,E,F,C,B,21,425.3,570.5,467.5,389.2,480.0,3,463.125,0,0
190004934108,2019,M,2,1,1,MA,1,D,F,F,F,B,19,492.7,528.0,447.8,490.3,580.0,4,489.7,0,0
190001398832,2019,M,3,1,1,SE,1,E,G,B,D,E,27,484.7,549.1,523.5,641.1,360.0,4,549.6,0,0
190004811755,2019,M,3,1,1,PR,1,E,G,C,D,G,18,413.5,396.9,425.1,547.3,400.0,4,445.7,0,0
190003914118,2019,M,3,1,1,RN,1,C,C,B,B,B,24,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003900085,2019,M,1,1,1,SE,2,E,E,C,B,C,17,489.8,513.7,518.2,658.6,820.0,4,545.075,0,0
190004505913,2019,F,1,1,1,MG,1,C,D,B,B,B,19,502.9,576.7,558.9,579.5,560.0,4,554.5,0,0
190004104366,2019,F,3,1,1,CE,3,E,E,F,B,B,15,336.1,444.6,503.5,514.6,340.0,4,449.70000000000005,0,0
190003199082,2019,F,3,1,1,PA,1,C,D,B,B,B,21,515.9,556.1,582.1,597.2,720.0,3,562.825,0,0
190001284058,2019,F,3,1,1,MG,1,E,C,B,B,C,20,400.1,541.1,527.7,545.4,700.0,3,503.57500000000005,0,0
190001086154,2019,F,3,2,1,AC,1,C,E,B,A,B,25,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003393488,2019,F,1,1,1,SC,2,B,B,A,A,B,19,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001723401,2019,M,0,0,1,SC,2,C,B,A,A,D,33,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004448737,2019,F,3,1,1,PE,2,B,D,C,F,B,19,420.1,503.0,405.6,422.4,320.0,3,437.775,0,0
190001337747,2019,F,5,1,2,PE,2,C,D,F,B,B,16,433.0,469.2,552.5,478.8,740.0,2,483.375,0,0
190002631164,2019,M,3,1,1,MG,1,C,B,A,B,B,27,603.7,552.8,554.4,530.4,620.0,3,560.325,0,0
190002839899,2019,M,1,1,1,RJ,3,E,E,D,D,D,16,568.2,530.3,546.9,613.7,520.0,3,564.7750000000001,0,0
190003147251,2019,F,3,1,1,RJ,1,D,C,B,B,B,19,449.6,466.9,477.2,477.0,680.0,3,467.675,0,0
190002580394,2019,F,3,1,1,PE,1,B,E,A,C,D,19,594.7,655.1,619.3,652.6,860.0,4,630.4250000000001,1,0
190005813456,2019,F,1,1,1,RS,3,E,E,C,B,C,17,459.2,532.5,554.2,452.6,400.0,4,499.625,0,0
190001600818,2019,F,2,1,1,RJ,1,B,C,C,B,H,50,497.8,559.8,554.7,527.8,340.0,4,535.025,0,0
190005191633,2019,F,0,0,1,CE,3,F,E,D,D,G,16,494.7,526.8,508.4,529.7,0.0,6,514.9000000000001,0,0
190001283474,2019,F,3,1,1,MG,1,C,E,B,B,C,21,510.7,576.4,574.9,587.3,720.0,1,562.325,0,0
190002026879,2019,M,3,1,1,GO,2,B,B,A,B,B,28,374.7,404.7,402.8,394.7,0.0,6,394.225,0,0
190002095740,2019,M,1,1,1,SP,2,G,G,E,E,P,17,598.5,640.8,634.0,814.8,960.0,3,672.025,1,0
190004842568,2019,F,2,1,1,MS,2,B,B,A,B,C,20,363.1,471.5,448.3,406.1,460.0,7,422.25,0,0
190006042874,2019,M,3,1,1,GO,2,D,E,B,B,E,17,518.2,511.8,487.7,528.6,560.0,5,511.57500000000005,0,0
190005591383,2019,M,3,1,1,PB,3,A,C,A,B,B,16,348.8,504.7,501.0,521.8,560.0,2,469.075,0,0
190003119341,2019,F,3,1,1,MA,3,B,C,A,A,C,17,400.0,412.2,488.6,366.5,280.0,6,416.82500000000005,0,0
190005830949,2019,F,3,1,1,SP,1,C,E,C,D,B,36,471.0,472.4,413.7,501.5,460.0,1,464.65,0,0
190005211066,2019,M,1,1,1,RS,1,A,D,F,B,A,20,394.4,435.4,418.4,590.4,380.0,2,459.65,0,0
190004675758,2019,F,3,1,1,PR,1,C,C,B,C,C,20,364.6,457.7,381.4,385.3,480.0,1,397.24999999999994,0,0
190004205299,2019,M,1,1,1,SP,2,E,G,C,E,H,18,489.3,521.6,526.2,434.9,380.0,5,493.0,0,0
190004201781,2019,M,1,1,1,SP,2,D,C,D,B,C,18,390.9,389.4,505.0,412.7,480.0,4,424.5,0,0
190004131558,2019,M,3,1,1,GO,2,E,F,D,D,H,18,498.6,389.1,454.0,592.2,580.0,5,483.475,0,0
190003940261,2019,M,3,1,1,AM,2,G,D,D,A,G,18,412.0,453.1,478.0,469.5,680.0,4,453.15,0,0
190001788416,2019,F,1,1,0,RS,2,C,E,C,B,K,18,631.1,627.0,615.0,681.4,800.0,3,638.625,1,0
190004271798,2019,F,1,1,1,PR,1,B,E,C,B,C,26,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005312515,2019,M,1,1,1,SP,2,E,E,C,D,D,18,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001056072,2019,F,3,1,1,PA,2,C,E,B,B,B,18,454.3,443.9,518.8,485.1,640.0,2,475.525,0,0
190005284562,2019,M,3,1,1,AL,2,H,E,A,D,B,20,528.8,575.0,504.6,524.5,560.0,5,533.225,0,0
190004543209,2019,M,2,1,1,MG,1,B,E,B,B,C,28,471.0,561.1,508.1,501.5,580.0,4,510.42499999999995,0,0
190004375402,2019,F,1,1,1,SP,2,E,F,C,D,G,17,589.3,596.4,584.7,561.3,700.0,3,582.925,1,0
190004151369,2019,F,3,1,1,CE,1,E,E,B,B,C,20,435.6,519.5,508.9,535.9,620.0,4,499.975,0,0
190003817694,2019,M,3,1,1,MG,2,G,G,E,E,L,17,673.8,613.7,553.3,773.4,940.0,3,653.55,1,0
190001213027,2019,M,3,1,1,MA,1,E,F,C,D,C,18,449.3,421.0,470.8,563.2,320.0,5,476.075,0,0
190002330382,2019,M,1,1,1,PR,3,E,E,D,B,N,17,385.5,436.8,391.9,413.2,480.0,2,406.84999999999997,0,0
190004410551,2019,F,3,1,1,PB,1,E,B,B,B,C,47,516.6,459.8,483.0,367.0,460.0,4,456.6,0,0
190005007501,2019,M,2,1,1,RJ,1,A,A,A,A,B,22,471.0,512.2,527.3,501.5,580.0,6,503.0,0,0
190004490554,2019,F,3,1,1,RO,1,A,E,A,D,E,21,494.2,549.4,601.6,511.6,560.0,14,539.1999999999999,0,0
190003857557,2019,F,0,1,1,GO,1,F,E,D,D,E,20,676.5,666.3,660.5,781.6,980.0,4,696.225,1,0
190003755095,2019,M,1,0,1,RN,1,C,D,C,A,D,33,533.5,546.0,554.7,512.0,640.0,3,536.55,0,0
190002417458,2019,F,1,1,1,SP,3,F,E,F,F,I,16,429.2,498.0,536.7,503.4,620.0,3,491.82500000000005,0,0
190005822272,2019,F,1,1,1,SP,3,E,E,B,B,D,16,498.1,489.9,485.4,457.2,660.0,4,482.65000000000003,0,0
190002117934,2019,F,1,1,1,SP,1,G,G,E,E,P,18,657.1,682.7,623.6,821.2,720.0,4,696.1500000000001,1,0
190003363399,2019,F,1,1,1,SC,2,C,D,C,B,E,18,452.6,456.9,523.3,473.3,600.0,5,476.525,0,0
190001111346,2019,M,1,1,1,PI,1,D,D,D,B,J,28,619.6,659.4,611.2,570.9,700.0,3,615.275,1,0
190003507978,2019,F,2,1,1,MG,3,B,C,C,B,C,16,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001208574,2019,M,2,1,1,MA,1,H,D,F,B,B,30,499.0,371.0,389.5,426.1,600.0,4,421.4,0,0
190005354148,2019,M,3,1,1,MG,2,C,E,D,B,J,18,557.0,555.0,561.8,629.8,440.0,6,575.9,1,0
190005949414,2019,F,3,2,1,MS,1,C,E,C,C,D,41,419.7,510.2,510.2,417.8,560.0,4,464.47499999999997,0,0
190001672468,2019,M,3,1,1,MG,1,B,E,C,C,C,25,471.0,512.2,527.3,501.5,580.0,10,503.0,0,0
190003001127,2019,F,3,1,1,MT,1,B,B,C,B,C,22,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190003367068,2019,M,1,1,1,SC,2,F,E,E,F,F,16,590.6,619.6,622.8,624.1,720.0,3,614.275,1,0
190003573597,2019,M,1,3,2,AP,3,B,D,B,B,B,17,464.6,524.8,517.7,531.8,700.0,7,509.72499999999997,0,0
190004831305,2019,M,1,1,1,MT,2,D,G,D,D,P,18,594.1,523.7,582.6,438.1,480.0,4,534.625,0,0
190002473646,2019,F,3,1,1,SP,1,D,D,C,B,E,21,471.0,386.9,490.6,501.5,660.0,4,462.5,0,0
190004569991,2019,F,1,1,1,PE,1,B,E,D,D,H,30,601.8,640.0,592.7,676.8,900.0,4,627.825,1,0
190002869493,2019,F,1,1,1,GO,3,F,F,D,D,J,16,578.5,582.3,592.5,613.1,860.0,3,591.6,1,0
190005409315,2019,M,1,1,1,AM,3,G,G,E,E,M,16,524.3,512.2,527.3,496.1,580.0,3,514.975,0,0
190003115092,2019,F,1,1,1,MA,3,D,G,D,D,G,16,552.3,531.2,526.2,542.7,720.0,3,538.1,0,0
190003918744,2019,M,3,1,1,PE,1,E,C,C,B,B,22,438.1,444.2,407.0,367.0,360.0,3,414.075,0,0
190004027865,2019,M,2,2,1,SE,1,B,E,B,A,B,23,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004724385,2019,F,2,1,1,GO,3,H,B,A,B,C,15,433.1,336.0,418.5,465.2,280.0,9,413.2,0,0
190004670742,2019,F,1,1,1,DF,3,F,E,E,D,Q,16,471.0,552.8,531.9,501.5,560.0,4,514.3,0,0
190005538771,2019,F,1,1,1,MA,1,E,E,B,B,C,23,481.8,369.2,526.1,503.5,580.0,2,470.15,0,0
190003481908,2019,F,4,1,1,SE,1,C,B,A,B,B,33,467.3,482.7,510.5,393.3,300.0,3,463.45,0,0
190001939916,2019,M,3,1,1,CE,2,A,A,A,A,C,19,461.5,330.1,410.4,466.8,400.0,4,417.2,0,0
190002615140,2019,F,3,1,1,BA,2,C,G,A,D,B,17,435.8,465.0,469.4,397.6,720.0,4,441.94999999999993,0,0
190003444901,2019,F,2,1,2,BA,1,B,B,A,A,A,20,347.4,428.1,536.1,390.5,380.0,5,425.525,0,0
190003192110,2019,F,2,1,1,PA,1,C,A,A,A,B,21,471.0,512.2,527.3,501.5,580.0,10,503.0,0,0
190004044838,2019,F,2,1,1,SP,1,E,D,B,B,C,20,470.5,563.1,549.1,476.9,600.0,4,514.9,0,0
190005910396,2019,M,3,3,1,SC,1,E,F,C,D,H,28,566.7,524.7,526.7,591.8,480.0,4,552.475,0,0
190002382451,2019,M,1,1,1,RJ,2,C,G,B,D,G,18,406.3,396.1,487.1,424.7,580.0,3,428.55,0,0
190002908722,2019,F,3,1,1,DF,3,B,B,A,B,C,19,397.8,489.4,468.2,396.2,540.0,7,437.90000000000003,0,0
190001590032,2019,M,1,1,1,SP,1,C,D,D,B,G,21,387.0,478.4,538.3,550.2,680.0,4,488.47499999999997,0,0
190005309511,2019,M,1,1,1,SP,1,F,F,D,D,L,18,579.5,621.5,592.3,670.1,600.0,4,615.85,1,0
190001669093,2019,M,4,1,1,ES,1,E,E,D,D,E,20,393.8,422.1,500.8,557.4,500.0,4,468.525,0,0
190005800757,2019,F,3,1,1,MS,1,B,B,B,B,B,25,362.3,440.6,446.9,426.4,460.0,4,419.05000000000007,0,0
190003833712,2019,F,1,1,1,RS,1,H,H,F,B,D,25,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001553003,2019,M,1,1,1,RJ,1,D,E,C,B,G,26,557.3,651.7,581.0,664.6,620.0,2,613.65,1,0
190004402015,2019,M,3,1,1,AL,1,B,A,A,A,B,20,389.2,508.5,451.4,439.5,320.0,6,447.15,0,0
190005731795,2019,M,3,2,1,MG,1,D,E,C,B,B,26,458.2,576.4,551.7,392.2,720.0,2,494.625,0,0
190001268149,2019,F,4,1,1,BA,2,C,H,A,A,C,19,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190001369634,2019,M,3,1,1,PE,2,H,D,F,A,B,17,412.4,617.1,592.7,467.9,600.0,4,522.525,0,0
190005578643,2019,M,2,1,1,PB,3,F,G,E,D,N,16,601.1,657.2,583.3,725.1,780.0,6,641.6750000000001,1,0
190005458513,2019,M,3,2,1,PI,1,A,A,B,B,C,33,433.5,526.8,528.5,420.4,580.0,3,477.29999999999995,0,0
190001468602,2019,F,3,1,1,RN,1,H,A,A,A,B,31,436.2,459.9,482.4,386.4,480.0,3,441.225,0,0
190002024392,2019,M,2,1,1,DF,2,B,D,C,F,B,17,374.6,365.5,389.7,510.6,560.0,8,410.1,0,0
190004762969,2019,M,1,1,1,SP,1,F,E,D,D,H,18,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003210601,2019,F,3,1,1,PA,2,E,E,B,B,B,17,384.9,379.6,388.4,524.4,400.0,6,419.32500000000005,0,0
190002841820,2019,M,3,1,1,MG,2,C,F,B,D,G,18,390.1,566.3,542.8,367.0,600.0,4,466.54999999999995,0,0
190004127627,2019,F,3,1,1,MS,2,C,E,B,B,C,17,400.2,464.0,446.1,417.3,520.0,4,431.90000000000003,0,0
190005910546,2019,M,1,2,1,SC,1,C,E,C,B,F,33,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190003600156,2019,M,3,0,1,AC,1,A,B,A,A,C,24,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190002753693,2019,F,1,2,1,PB,1,B,B,A,A,H,38,468.6,386.4,454.6,383.9,340.0,4,423.375,0,0
190003641978,2019,M,1,1,1,SP,2,E,E,C,D,G,17,581.8,636.2,592.8,680.2,760.0,4,622.75,1,0
190005004995,2019,F,1,1,1,MG,1,E,E,D,B,C,21,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001862919,2019,F,3,1,1,PR,2,B,B,A,A,C,17,513.8,574.4,561.7,547.6,680.0,5,549.375,0,0
190002249763,2019,F,3,1,1,BA,2,H,H,A,A,A,17,473.1,452.4,494.8,383.1,400.0,4,450.85,0,0
190003188281,2019,F,3,1,1,PA,2,D,E,C,B,B,18,423.5,451.5,447.0,412.4,500.0,2,433.6,0,0
190005525593,2019,F,3,2,1,AP,1,C,E,C,B,G,40,458.0,527.2,518.8,412.7,600.0,4,479.175,0,0
190002830788,2019,M,1,1,1,PR,1,G,E,C,B,G,18,371.1,442.3,459.9,441.9,340.0,4,428.80000000000007,0,0
190002063987,2019,F,3,1,1,MA,2,D,C,B,B,B,15,471.0,343.3,400.9,501.5,240.0,5,429.17499999999995,0,0
190005701408,2019,M,3,1,1,CE,1,D,D,C,B,B,19,397.3,517.3,538.1,465.3,560.0,6,479.49999999999994,0,0
190003542306,2019,F,3,1,2,RJ,2,E,E,C,B,B,18,420.7,543.7,476.9,468.1,460.0,5,477.35,0,0
190002945736,2019,F,2,3,1,BA,1,H,H,A,A,C,55,365.1,440.4,426.2,361.7,240.0,4,398.35,0,0
190003188422,2019,F,3,2,1,PA,2,F,B,B,A,I,38,471.0,439.3,443.0,501.5,380.0,4,463.7,0,0
190005843373,2019,M,1,1,1,SP,2,G,F,E,B,Q,17,395.0,404.0,518.4,416.7,460.0,4,433.52500000000003,0,0
190001619800,2019,F,1,1,1,RJ,1,H,B,E,B,D,20,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190004932695,2019,M,3,1,1,PA,2,E,E,B,B,A,17,412.7,546.7,547.4,584.8,840.0,4,522.9000000000001,0,0
190002690271,2019,F,3,1,1,MS,1,E,C,C,B,B,49,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190005872068,2019,M,1,1,1,SP,3,E,F,C,D,H,15,588.5,630.7,609.4,574.2,760.0,3,600.7,1,0
190001553846,2019,F,2,2,1,RJ,1,C,E,B,B,E,27,538.1,525.5,568.5,578.2,660.0,2,552.575,0,0
190003322383,2019,F,3,2,1,SP,1,E,E,C,C,C,30,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001212275,2019,M,2,1,1,AP,1,E,E,B,D,C,25,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004742482,2019,F,1,1,1,GO,3,E,F,D,D,M,17,560.1,607.0,592.5,610.4,720.0,3,592.5,1,0
190002641831,2019,F,1,1,1,RS,2,C,E,A,A,C,18,445.9,544.9,528.2,618.2,420.0,6,534.3,0,0
190003978287,2019,F,1,1,2,MA,3,F,G,B,D,G,15,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001840379,2019,F,1,1,1,SP,1,G,G,D,D,J,19,615.3,643.1,604.5,671.7,780.0,3,633.6500000000001,1,0
190001146919,2019,M,3,1,1,CE,1,E,E,B,B,B,25,453.3,572.6,451.2,457.3,540.0,3,483.6,0,0
190004648319,2019,F,2,1,1,BA,1,G,F,D,F,H,23,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190002731874,2019,F,3,1,1,PB,1,C,B,B,A,B,20,407.7,424.5,529.3,444.9,600.0,4,451.6,0,0
190003076329,2019,F,2,1,1,PA,1,B,B,B,B,C,28,402.6,487.0,519.8,375.2,660.0,2,446.15000000000003,0,0
190001253258,2019,M,3,1,1,BA,1,B,B,A,A,A,45,548.3,644.7,563.9,424.5,540.0,1,545.35,0,0
190003253064,2019,M,4,2,1,CE,1,C,E,B,B,C,29,393.5,385.6,375.4,456.6,500.0,2,402.775,0,0
190004538623,2019,F,3,2,1,MG,1,C,B,D,B,G,41,644.9,701.8,623.2,710.6,920.0,2,670.125,1,0
190002390074,2019,F,3,1,1,MG,1,D,E,B,B,H,19,586.5,603.4,592.5,685.0,900.0,4,616.85,1,0
190004836525,2019,F,1,1,1,RS,1,B,D,C,C,B,30,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004961393,2019,F,3,1,1,MA,2,B,B,A,A,A,17,380.4,361.2,387.3,484.7,420.0,4,403.4,0,0
190002028143,2019,F,3,1,1,DF,2,H,E,F,B,B,18,438.8,416.6,564.9,504.5,800.0,7,481.20000000000005,0,0
190001027052,2019,F,3,1,1,RO,1,B,B,C,B,E,24,471.0,512.2,527.3,501.5,580.0,8,503.0,0,0
190001798740,2019,M,4,1,1,SP,2,G,E,D,C,D,17,423.2,535.5,555.1,639.4,520.0,3,538.3000000000001,0,0
190003700110,2019,F,3,2,1,SP,1,B,B,A,B,C,21,403.5,554.5,542.8,486.4,600.0,2,496.79999999999995,0,0
190003149000,2019,F,2,3,1,MG,1,E,C,C,B,B,43,547.6,583.9,550.4,611.8,760.0,5,573.425,1,0
190006061059,2019,M,1,1,1,RJ,1,C,E,F,D,G,18,346.8,378.7,522.6,483.6,580.0,4,432.92499999999995,0,0
190003771852,2019,M,3,1,1,BA,1,B,D,C,C,C,22,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190004439698,2019,M,2,1,1,SE,2,B,B,A,B,B,20,534.2,388.4,501.4,501.9,500.0,4,481.475,0,0
190001905005,2019,M,1,1,1,SP,2,A,B,A,B,C,17,601.8,557.0,555.7,788.6,700.0,3,625.775,1,0
190001743408,2019,F,1,1,1,RS,1,B,D,C,B,C,25,507.3,573.4,513.9,377.0,640.0,3,492.9,0,0
190002722395,2019,F,1,1,1,DF,1,D,D,B,D,B,45,512.8,358.4,448.7,431.7,360.0,3,437.9,0,0
190001976710,2019,F,3,0,1,AM,1,B,D,A,A,B,45,438.4,458.5,495.4,463.2,560.0,5,463.875,0,0
190005831339,2019,M,3,1,1,SP,3,E,E,D,C,O,17,420.7,517.7,557.5,478.2,500.0,4,493.52500000000003,0,0
190002668976,2019,F,2,1,1,RS,2,E,E,C,B,E,19,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190005244671,2019,M,2,1,1,GO,1,E,E,C,B,C,19,482.1,392.1,496.5,462.5,460.0,2,458.3,0,0
190001551584,2019,F,3,1,1,ES,2,C,F,A,B,C,17,488.5,476.7,517.0,505.8,0.0,3,497.0,0,0
190004018890,2019,M,1,1,1,MG,2,C,E,C,B,E,18,584.1,644.2,593.6,755.8,800.0,3,644.425,1,0
190003255611,2019,F,3,1,1,PI,2,E,F,B,D,B,18,456.0,542.5,555.2,458.7,700.0,3,503.1,0,0
190002366562,2019,M,3,1,1,MG,1,E,E,B,D,F,24,463.2,508.0,497.5,466.7,660.0,3,483.85,0,0
190003375340,2019,M,3,0,1,SP,1,H,H,B,F,C,39,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190001995892,2019,F,3,1,1,RO,1,E,E,D,B,C,19,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190004205339,2019,M,1,1,1,SP,1,F,D,B,B,E,19,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002890262,2019,M,0,1,1,RS,1,B,D,B,C,E,22,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190002928485,2019,F,2,1,1,BA,1,E,E,B,B,D,26,448.7,560.6,554.1,395.5,720.0,6,489.725,0,0
190005561766,2019,M,1,1,1,PE,3,D,D,B,B,H,15,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190002694904,2019,F,0,2,1,PE,1,A,C,C,A,C,22,471.0,512.2,527.3,501.5,580.0,5,503.0,0,0
190005912604,2019,M,1,1,1,SC,1,C,E,D,B,A,50,560.5,510.8,571.2,384.8,480.0,1,506.825,0,0
190002900932,2019,F,2,1,1,BA,1,F,G,E,E,L,21,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003916850,2019,M,0,1,1,BA,1,H,E,B,B,B,20,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001801989,2019,F,1,1,1,SP,3,F,G,E,D,H,15,554.1,482.3,541.7,691.4,640.0,3,567.375,0,0
190003748245,2019,F,2,1,1,DF,2,C,C,A,B,C,18,425.6,498.6,457.6,391.8,600.0,4,443.40000000000003,0,0
190002856259,2019,M,2,1,1,RJ,1,E,E,B,B,C,24,471.0,512.2,527.3,501.5,580.0,3,503.0,0,0
190003635260,2019,F,3,1,1,SP,2,A,B,F,F,C,17,476.9,427.2,484.9,426.8,560.0,6,453.95,0,0
190001829836,2019,F,3,1,1,SP,2,C,B,C,B,B,17,377.0,463.9,367.3,462.8,620.0,5,417.75,0,0
190001558183,2019,F,3,1,1,RJ,2,B,E,A,D,G,19,520.0,571.1,567.2,379.4,600.0,2,509.42499999999995,0,0
190003997575,2019,F,2,1,1,BA,1,C,C,B,B,B,23,449.6,373.0,442.7,410.9,600.0,3,419.04999999999995,0,0
190002774360,2019,M,3,1,1,RN,1,E,B,A,B,C,19,364.1,435.5,399.8,476.8,440.0,5,419.05,0,0
190004019227,2019,F,3,1,1,MG,1,E,D,C,B,C,19,378.1,547.0,467.5,535.7,480.0,5,482.075,0,0
190005349419,2019,F,1,1,1,PR,1,E,E,C,F,C,23,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190005779553,2019,M,3,2,1,MG,1,C,E,C,D,F,28,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001073764,2019,F,3,1,1,AM,1,E,B,C,B,C,30,471.0,512.2,527.3,501.5,580.0,4,503.0,0,0
190001781774,2019,M,1,1,1,MS,1,E,D,C,C,J,37,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
190001649112,2019,F,2,1,1,MG,1,H,C,C,A,E,19,470.1,515.8,543.9,528.9,900.0,3,514.675,0,0
190005448891,2019,F,3,1,1,DF,1,E,E,B,B,D,22,471.0,512.2,527.3,501.5,580.0,2,503.0,0,0
