,NU_INSCRICAO,NU_ANO,NU_IDADE,TP_COR_RACA,TP_ESTADO_CIVIL,TP_NACIONALIDADE,TP_SEXO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,TP_ST_CONCLUSAO,TP_ENSINO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,IN_BRAILLE,IN_AMPLIADA_18,IN_AMPLIADA_24,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,Q001,Q002,Q003,Q004,Q005,Q006
1234,190005628843,2019,16,3,1,1,M,Taquarana,AL,3,,459.2,591.1,581.6,675.4,160,160,180,140,180,820,0,0,0,0,0,0,0,A,B,A,A,5,B
1235,190003911192,2019,27,1,1,1,M,Campina Grande,PB,1,,487.6,587.9,618,625.3,140,180,160,120,120,720,0,0,0,0,0,0,0,E,E,B,D,3,C
1236,190005536875,2019,25,3,1,1,M,Açailândia,MA,1,1,363,480,516.6,459.3,120,160,120,120,160,680,0,0,0,0,0,0,0,A,B,A,A,4,C
1237,190003694961,2019,20,1,1,1,F,Curitiba,PR,1,1,453.5,533.4,550.7,509.1,120,120,140,120,60,560,0,0,0,0,0,0,0,H,E,C,C,1,C
1238,190002416999,2019,22,3,1,1,F,Sooretama,ES,1,,,,,,,,,,,,0,0,0,0,0,0,0,C,B,A,A,3,A
1239,190001612461,2019,18,3,1,1,F,Saquarema,RJ,2,1,,,,,,,,,,,0,0,0,0,0,0,0,H,H,A,A,3,C
1240,190003864793,2019,24,1,0,1,F,Guaíra,PR,1,,461.3,564.6,575,450.4,160,120,140,140,100,660,0,0,0,0,0,0,0,B,B,A,A,1,C
1241,190006059037,2019,17,1,1,1,F,Rio de Janeiro,RJ,3,,485.1,475.7,527,480.4,120,120,100,100,80,520,0,0,0,0,0,0,0,F,E,D,D,3,A
1242,190001363512,2019,22,1,1,1,M,Ipojuca,PE,1,1,452.2,411.9,444.5,402.2,140,140,140,140,80,640,0,0,0,0,0,0,0,E,E,C,B,3,B
1243,190005657927,2019,28,2,2,1,M,Paulo Afonso,BA,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,A,D,B,3,D
1244,190005528178,2019,18,1,1,1,F,Palmas,TO,1,,,,,,,,,,,,0,0,0,0,0,0,0,G,G,D,D,2,H
1245,190003974256,2019,20,3,1,1,F,Santana,AP,1,1,,385.7,554.6,,120,160,120,140,140,680,0,0,0,0,0,0,0,E,E,B,B,5,B
1246,190003072636,2019,37,3,2,1,M,Capanema,PA,1,1,484,333.1,477.1,562.1,100,120,100,120,120,560,0,0,0,0,0,0,0,A,B,A,A,4,B
1247,190004325261,2019,31,1,1,1,M,Bonfim,RR,1,,,,,,,,,,,,0,0,0,0,0,0,0,G,G,D,D,1,I
1248,190003583707,2019,30,3,1,1,F,Macapá,AP,1,,,0,0,,140,120,120,120,80,580,0,0,0,0,0,0,0,E,G,A,D,6,B
1249,190001219771,2019,55,3,3,1,F,Parauapebas,PA,1,,343.7,467.8,353,360.5,120,60,60,100,20,360,0,0,0,0,0,0,0,E,B,C,B,1,C
1250,190004143711,2019,17,3,1,1,M,Acará,PA,2,1,475.4,473.6,479.4,505.2,120,120,120,120,100,580,0,0,0,0,0,0,0,A,B,A,B,4,B
1251,190002293933,2019,22,1,1,1,F,Juazeiro,BA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,E,A,B,4,B
1252,190003701262,2019,17,1,1,1,M,Jaborá,SC,2,1,521.1,625.5,590.6,536.1,140,120,140,120,60,580,0,0,0,0,0,0,0,E,C,D,C,3,J
1253,190002270910,2019,28,2,1,1,F,Salvador,BA,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,E,C,B,3,B
1254,190003328554,2019,17,3,1,1,F,Taboão da Serra,SP,2,1,,,,,,,,,,,0,0,0,0,0,0,0,E,D,F,B,5,E
1255,190005394388,2019,20,3,0,1,F,Vila Velha,ES,1,,541.9,506.6,539.7,523.3,160,120,120,120,0,520,0,0,0,0,0,0,0,B,D,C,B,2,F
1256,190002253357,2019,19,3,1,2,F,Feira de Santana,BA,1,1,440,513.1,529.5,501.8,100,120,140,120,80,560,0,0,0,0,0,0,0,D,E,C,B,5,B
1257,190005144948,2019,21,2,1,1,F,São Paulo,SP,1,,,558.6,571.9,,120,120,120,160,80,600,0,0,0,0,0,0,0,C,C,C,C,3,C
1258,190005548010,2019,16,3,1,1,F,Balsas,MA,3,,,467.2,367.9,,120,120,120,120,60,540,0,0,0,0,0,0,0,F,F,E,E,4,L
1259,190005708643,2019,16,2,1,1,F,Goianinha,RN,3,,392.5,446,477.3,488.3,120,120,100,120,0,460,0,0,0,0,0,0,0,E,F,D,D,3,E
1260,190001021651,2019,23,1,1,1,M,Ananindeua,PA,1,1,431.4,436.3,480.4,426.3,0,0,0,0,0,0,0,0,0,0,0,0,0,E,E,D,B,5,E
1261,190004788016,2019,18,1,1,1,F,Itatinga,SP,1,,509,546.3,560.3,724.8,160,120,160,160,120,720,0,0,0,0,0,0,0,F,E,D,F,4,I
1262,190004894559,2019,16,1,1,1,M,Ibiporã,PR,2,1,400.2,399.2,335.6,437.6,100,40,20,80,0,240,0,0,0,0,0,0,0,C,D,A,B,4,B
1263,190002509961,2019,18,1,1,1,F,São Paulo,SP,2,1,536,585.4,566.7,630.9,160,180,160,140,160,800,0,0,0,0,0,0,0,F,E,D,D,3,D
1264,190003824571,2019,18,1,1,1,M,Caxias do Sul,RS,2,1,572.1,543.7,566.4,631.8,120,120,120,120,40,520,0,0,0,0,0,0,0,F,G,D,D,4,J
1265,190003709425,2019,17,1,1,1,F,Araçatuba,SP,2,1,,,,,,,,,,,0,0,0,0,0,0,0,E,D,C,F,4,C
1266,190005434257,2019,18,3,1,1,F,Belém,PA,2,1,475.5,554.7,577.8,518.7,180,200,200,200,160,940,0,0,0,0,0,0,0,C,E,C,B,4,E
1267,190005322379,2019,17,3,1,1,F,Campo Largo,PR,3,,526.3,567.2,520.2,506.4,100,160,120,120,100,600,0,0,0,0,0,0,0,B,D,B,B,4,D
1268,190004017027,2019,19,3,1,1,F,João Pessoa,PB,1,1,596.3,604.9,610.2,816.8,160,200,200,200,140,900,0,0,0,0,0,0,0,F,E,F,D,1,B
1269,190005925724,2019,21,3,1,1,M,Guaraci,PR,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,B,C,C,4,D
1270,190003768990,2019,18,0,1,1,M,João Pessoa,PB,1,,581.1,616.6,583.8,489.3,160,160,160,180,200,860,0,0,0,0,0,0,0,E,D,D,D,3,K
1271,190002004514,2019,25,3,1,1,M,Manaus,AM,1,1,,,,,,,,,,,0,0,0,0,0,0,0,D,D,F,F,3,B
1272,190001485000,2019,17,3,1,1,M,João Pessoa,PB,1,1,516.7,537.7,397.1,438.2,120,120,120,120,140,620,0,0,0,0,0,0,0,E,E,C,B,4,A
1273,190005058358,2019,17,1,1,1,M,Campina Grande,PB,2,1,446.6,430.3,509.6,424.1,120,120,120,120,120,600,0,0,0,0,0,0,0,E,E,C,A,5,B
1274,190002834956,2019,21,3,1,1,F,Miradouro,MG,1,,569.5,525.4,574.7,632.8,140,120,120,140,120,640,0,0,0,0,0,0,0,C,C,B,A,3,B
1275,190003993125,2019,19,3,1,1,F,Araripina,PE,1,1,507.4,348.4,481.8,419.6,100,120,120,120,80,540,0,0,0,0,0,0,0,E,E,D,D,5,E
1276,190005476281,2019,14,3,1,1,F,Manaus,AM,4,,427.3,,,572.2,,,,,,,0,0,0,0,0,0,0,G,G,E,E,4,M
1277,190001327996,2019,19,4,1,1,F,Barbacena,MG,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,C,B,F,4,C
1278,190004058423,2019,17,3,1,1,F,São Paulo,SP,3,,557.7,576.7,568,668.1,140,200,180,160,200,880,0,0,0,0,0,0,0,H,B,F,B,4,C
1279,190005817370,2019,20,0,1,1,M,Rio de Janeiro,RJ,1,,377.7,559.4,547.4,479.1,140,200,160,160,0,660,0,0,0,0,0,0,0,E,D,F,F,3,G
1280,190003677511,2019,19,1,1,1,F,Buri,SP,1,1,444,342.5,500.6,422.5,100,120,120,120,80,540,0,0,0,0,0,0,0,A,C,A,B,5,C
1281,190002829579,2019,18,1,1,1,F,São João de Meriti,RJ,1,1,593.9,558.2,564.5,493.8,160,120,160,160,160,760,0,0,0,0,0,0,0,E,E,B,B,3,C
1282,190002175418,2019,19,2,1,1,F,Salvador,BA,1,1,469.4,443.2,476.9,421.7,120,180,140,120,140,700,0,0,0,0,0,0,0,E,D,C,C,3,G
1283,190004086379,2019,18,1,1,1,F,Bandeirante,SC,1,,438.8,373,467.7,423.9,100,120,120,120,60,520,0,0,0,0,0,0,0,E,E,C,A,3,D
1284,190001780506,2019,18,4,1,1,M,Goianira,GO,2,1,481.9,476,520,383.2,80,120,120,120,80,520,0,0,0,0,0,0,0,E,F,B,B,4,C
1285,190001519988,2019,16,1,2,1,M,Baixo Guandu,ES,3,,472.9,396.8,520.3,482,120,100,100,120,120,560,0,0,0,0,0,0,0,E,E,B,B,3,C
1286,190003528421,2019,18,3,1,1,F,Colatina,ES,2,1,474.2,519.7,490.2,516,140,120,140,140,140,680,0,0,0,0,0,0,0,D,D,C,F,5,D
1287,190003079925,2019,21,3,1,1,F,Santarém,PA,1,,341.4,402.6,518.9,438.2,80,120,100,100,80,480,0,0,0,0,0,0,0,B,E,A,A,5,B
1288,190003965494,2019,17,3,1,1,F,União,PI,2,1,483.7,409.3,403.8,458.5,100,120,80,100,0,400,0,0,0,0,0,0,0,B,B,A,A,4,B
1289,190001418515,2019,18,2,1,1,F,Salvador,BA,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,G,D,D,4,G
1290,190002204073,2019,23,3,1,1,M,Mogeiro,PB,1,1,,,,,,,,,,,0,0,0,0,0,0,0,A,G,A,D,4,C
1291,190003471834,2019,17,3,1,1,F,Bom Conselho,PE,3,,375.1,494.9,445.5,435,120,120,80,80,100,500,0,0,0,0,0,0,0,D,D,A,A,4,C
1292,190003469828,2019,18,1,1,1,F,Valente,BA,1,,406.9,456.9,514.7,382.4,140,120,120,140,120,640,0,0,0,0,0,0,0,C,C,F,F,4,B
1293,190001527279,2019,20,1,1,1,F,Colatina,ES,1,,586.7,558.7,595.4,694.2,120,120,120,160,160,680,0,0,0,0,0,0,0,H,H,F,F,4,D
1294,190004979254,2019,18,2,1,1,F,São João de Meriti,RJ,2,1,546,509.4,548.2,499.9,120,120,120,120,80,560,0,0,0,0,0,0,0,H,E,F,C,3,C
1295,190005111020,2019,17,3,1,1,F,Belém,PA,3,,451.3,461.3,516.1,461.3,140,120,120,160,100,640,0,0,0,0,0,0,0,B,D,C,B,3,B
1296,190001341525,2019,17,2,1,1,F,Belo Jardim,PE,2,1,,,,,,,,,,,0,0,0,0,0,0,0,A,A,B,B,2,B
1297,190004914285,2019,18,1,1,1,F,Jaguaruna,SC,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,F,F,7,C
1298,190006109423,2019,18,1,1,1,M,Ipaporanga,CE,2,1,388.3,489.9,516.4,390.8,80,120,100,100,40,440,0,0,0,0,0,0,0,B,C,A,A,6,B
1299,190004531059,2019,18,3,1,1,F,Conceição do Almeida,BA,1,1,429.2,396.3,491.5,469.2,140,160,120,120,140,680,0,0,0,0,0,0,0,B,C,A,A,3,C
1300,190004254836,2019,17,1,1,1,F,Sarapuí,SP,2,1,541.8,549.4,478.3,549.3,120,140,120,100,120,600,0,0,0,0,0,0,0,E,F,C,D,4,J
1301,190006062462,2019,18,1,1,1,F,Rio de Janeiro,RJ,2,,586.5,586.6,575.3,664.9,160,160,140,120,160,740,0,0,0,0,0,0,0,F,E,E,F,4,M
1302,190005728441,2019,57,3,2,1,F,Belo Horizonte,MG,1,,510.6,570.1,587.1,634,100,160,120,100,40,520,0,0,0,0,0,0,0,A,B,C,F,4,H
1303,190001343515,2019,22,1,1,1,F,Paulista,PE,1,1,551,570.8,631.2,424.4,120,120,120,120,60,540,0,0,0,0,0,0,0,E,C,D,F,3,B
1304,190003510961,2019,19,1,1,1,M,Santos Dumont,MG,2,1,359.2,542.7,525.5,416.1,100,120,120,100,20,460,0,0,0,0,0,0,0,E,E,F,B,4,G
1305,190001897648,2019,16,1,1,1,F,Curitiba,PR,3,,508.5,513.8,530.9,395.3,120,40,40,120,0,320,0,0,0,0,0,0,0,D,E,C,C,3,D
1306,190001691951,2019,17,1,1,1,F,Joinville,SC,2,1,419.3,406.4,495.7,443.4,120,120,120,100,140,600,0,0,0,0,0,0,0,H,E,D,B,6,E
1307,190004649232,2019,16,1,1,1,F,Ubá,MG,3,,593.8,585.2,575.7,539.6,140,120,120,140,100,620,0,0,0,0,0,0,0,G,F,E,D,3,Q
1308,190002793186,2019,19,2,1,1,F,Recife,PE,1,1,600.4,574.9,545.9,673.4,160,140,180,200,200,880,0,0,0,0,0,0,0,G,D,E,C,3,C
1309,190006106499,2019,38,3,1,1,F,Ecoporanga,ES,1,1,387.8,484.8,428.2,428.4,120,120,100,80,0,420,0,0,0,0,0,0,0,E,A,F,F,3,C
1310,190002921463,2019,17,2,1,2,M,Salvador,BA,3,,449.1,505.6,541.9,487.9,120,120,120,120,80,560,0,0,0,0,0,0,0,B,B,C,B,2,B
1311,190002135035,2019,21,1,1,1,F,São Paulo,SP,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,B,6,E
1312,190001793965,2019,17,3,1,1,F,Valparaíso de Goiás,GO,3,,,481.1,524.3,,100,120,100,100,40,460,0,0,0,0,0,0,0,H,E,E,D,4,E
1313,190004128532,2019,17,3,1,1,F,Brasília,DF,2,1,515.4,592,600.9,449.2,160,120,120,140,100,640,0,0,0,0,0,0,0,E,E,C,B,5,F
1314,190005561699,2019,17,1,1,1,F,Recife,PE,3,,589.3,655.7,594.7,573.1,160,200,200,200,180,940,0,0,0,0,0,0,0,G,F,E,D,5,H
1315,190002525740,2019,20,1,1,1,F,Guarulhos,SP,1,1,526.1,556.7,582.3,394,120,120,160,160,180,740,0,0,0,0,0,0,0,H,E,B,B,6,D
1316,190004966913,2019,16,1,1,1,M,Rio de Janeiro,RJ,3,,542.4,558.3,575.4,624,160,120,160,180,180,800,0,0,0,0,0,0,0,G,E,E,B,5,I
1317,190003900307,2019,16,3,1,1,F,Carira,SE,3,,502.8,567.7,604.1,516.6,160,180,160,160,140,800,0,0,0,0,0,0,0,D,E,B,F,3,E
1318,190002851378,2019,29,2,2,1,M,São José da Lapa,MG,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,B,B,2,C
1319,190001431942,2019,26,1,1,1,F,Aracaju,SE,1,,,450.9,456,,0,0,0,0,0,0,0,0,0,0,0,0,0,H,D,F,C,2,B
1320,190001634694,2019,17,3,1,1,F,Virgínia,MG,2,1,543.7,561.9,592.9,721.3,140,180,120,140,100,680,0,0,0,0,0,0,0,B,C,C,C,4,B
1321,190005194570,2019,16,5,1,1,F,Trairi,CE,3,,474.1,426.3,465.8,623.1,120,120,140,120,80,580,0,0,0,0,0,0,0,C,C,D,D,2,C
1322,190002716428,2019,17,3,1,1,F,Acaraú,CE,2,1,367.9,367.5,455,442.7,120,80,100,120,0,420,0,0,0,0,0,0,0,B,B,A,A,7,A
1323,190004895827,2019,17,1,1,1,F,Santiago,RS,2,1,484.8,555.6,583.1,419.2,120,120,120,120,100,580,0,0,0,0,0,0,0,C,E,C,B,3,D
1324,190002941797,2019,21,3,1,1,F,Jeremoabo,BA,2,1,,,,,,,,,,,0,0,0,0,0,0,0,A,B,A,A,3,B
1325,190004419237,2019,18,3,1,1,F,Nossa Senhora da Glória,SE,1,,575.8,579,566.7,581.4,180,200,200,180,160,920,0,0,0,0,0,0,0,F,G,D,D,5,M
1326,190001674530,2019,21,2,1,1,F,São Lourenço,MG,1,1,511.4,551.1,577.2,646.8,180,160,120,160,140,760,0,0,0,0,0,0,0,C,B,B,B,3,E
1327,190001044507,2019,17,2,1,1,M,Nova Olinda do Norte,AM,2,1,453,432.7,439.9,442.4,80,100,100,80,40,400,0,0,0,0,0,0,0,E,E,D,B,4,B
1328,190002560222,2019,19,3,1,1,M,Fortaleza,CE,3,,557.3,523.1,555.4,653.5,80,160,100,100,40,480,0,0,0,0,0,0,0,H,C,F,B,4,B
1329,190003293599,2019,18,3,1,1,M,Barão de Grajaú,MA,1,1,437.3,459.6,457.3,451.9,120,120,120,120,0,480,0,0,0,0,0,0,0,E,E,A,A,6,B
1330,190001460393,2019,19,1,1,1,F,Parnamirim,RN,2,1,620.5,606.9,605.2,659.7,160,160,200,180,180,880,0,0,0,0,0,0,0,D,E,D,D,3,D
1331,190002658929,2019,21,1,1,1,M,Porto Alegre,RS,1,,532.2,533.1,552.5,561.8,100,120,80,100,120,520,0,0,0,0,0,0,0,A,A,F,F,3,C
1332,190001052736,2019,20,3,1,1,F,Oriximiná,PA,1,1,498.4,532.5,586,446.6,140,120,120,160,140,680,0,0,0,0,0,0,0,D,F,B,D,3,C
1333,190002009787,2019,21,3,2,1,F,Buritis,RO,1,1,,,,,,,,,,,0,0,0,0,0,0,0,C,B,C,A,3,C
1334,190004469797,2019,26,1,2,1,M,Rio Grande,RS,1,,387.7,410.2,475.8,526.4,100,120,100,100,40,460,0,0,0,0,0,0,0,E,C,C,B,2,C
1335,190001796160,2019,19,1,1,1,F,Sorocaba,SP,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,E,D,C,4,E
1336,190003241096,2019,18,3,1,2,F,Parnaíba,PI,2,1,431.6,588.7,415.7,557.5,160,200,160,200,120,840,0,0,0,0,0,0,0,E,E,B,B,5,B
1337,190003676907,2019,32,3,2,1,M,Suzano,SP,1,1,432,445.2,448.2,465.6,100,40,40,100,0,280,0,0,0,0,0,0,0,B,B,B,B,3,E
1338,190004589903,2019,19,2,0,1,M,Sapé,PB,1,,505.4,441.7,467.9,487.9,120,120,100,80,140,560,0,0,0,0,0,0,0,E,E,C,C,4,B
1339,190003130551,2019,18,0,1,1,F,Niterói,RJ,2,1,539.9,493.6,572.1,598.6,100,120,100,100,120,540,0,0,0,0,0,0,0,D,D,D,B,3,H
1340,190001287199,2019,18,1,1,1,F,Ituiutaba,MG,2,1,545.1,598.9,569,556.3,120,120,120,180,140,680,0,0,0,0,0,0,0,D,D,C,C,3,B
1341,190004714223,2019,17,2,1,1,F,Itapevi,SP,2,1,,416.6,499.7,,120,120,120,120,80,560,0,0,0,0,0,0,0,E,D,D,D,7,F
1342,190003725167,2019,36,3,2,1,F,Campina Grande,PB,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,A,5,G
1343,190005665186,2019,21,3,1,1,F,Lauro de Freitas,BA,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,A,B,8,C
1344,190005101548,2019,16,1,1,1,F,Maricá,RJ,3,,561.1,602.9,590.4,615.7,160,200,160,200,180,900,0,0,0,0,0,0,0,E,F,D,D,4,N
1345,190003359873,2019,15,3,1,1,F,Dois Vizinhos,PR,3,,419.9,425.3,497.6,497.9,120,200,120,120,120,680,0,0,0,0,0,0,0,E,G,B,E,3,G
1346,190004419344,2019,17,1,1,1,F,Ererê,CE,2,1,381.6,434.8,451.6,425.6,120,100,120,100,80,520,0,0,0,0,0,0,0,D,F,B,A,4,B
1347,190004599791,2019,17,3,1,1,M,Parnamirim,RN,2,1,595.5,584.9,573.8,685.7,160,140,160,180,180,820,0,0,0,0,0,0,0,E,E,F,B,2,C
1348,190001085246,2019,17,3,1,1,M,Manaus,AM,3,,,418.7,477.6,,100,100,120,120,0,440,0,0,0,0,0,0,0,E,E,C,B,6,C
1349,190003160571,2019,17,2,1,1,F,Angra dos Reis,RJ,2,1,567.8,521.5,576.3,533,160,160,120,140,120,700,0,0,0,0,0,0,0,H,E,F,B,4,C
1350,190002602798,2019,26,3,1,1,M,Belo Horizonte,MG,1,1,486.1,526.2,432.1,559,100,120,80,120,0,420,0,0,0,0,0,0,0,B,B,A,A,7,F
1351,190003951847,2019,21,3,1,2,F,Afonso Cunha,MA,1,1,372.3,500.1,402,413.6,100,120,100,120,80,520,0,0,0,0,0,0,0,A,A,A,A,2,A
1352,190003968387,2019,22,1,1,1,M,Vitorino Freire,MA,1,1,,,,,,,,,,,0,0,0,0,0,0,0,B,E,A,B,5,C
1353,190005284404,2019,31,3,0,1,F,Pariconha,AL,1,1,426,512.4,411.1,455.2,80,120,120,100,100,520,0,0,0,0,0,0,0,B,A,A,A,4,A
1354,190005774851,2019,18,1,1,1,M,Ituiutaba,MG,1,,,,,,,,,,,,0,0,0,0,0,0,0,D,G,C,D,4,F
1355,190004261179,2019,31,3,0,1,M,Pederneiras,SP,1,1,347.3,515.5,517.4,469.9,120,40,40,100,40,340,0,0,0,0,0,0,0,E,F,F,F,2,C
1356,190005800450,2019,17,1,0,1,M,Rio de Janeiro,RJ,3,,517.4,453.7,355.3,485.8,120,120,120,100,120,580,0,0,0,0,0,0,0,E,E,C,C,5,E
1357,190001566273,2019,19,3,1,1,F,Montanha,ES,1,1,,,,,,,,,,,0,0,0,0,0,0,0,E,B,A,B,4,F
1358,190004982462,2019,26,1,2,1,F,Três Rios,RJ,1,,,,,,,,,,,,0,0,0,0,0,0,0,D,E,F,F,4,D
1359,190003520669,2019,18,3,1,1,F,Montes Claros,MG,1,1,452.5,522.6,546.2,437.3,120,80,60,100,0,360,0,0,0,0,0,0,0,B,C,B,B,3,B
1360,190005897521,2019,18,1,1,1,F,Londrina,PR,1,,560.1,585.5,590.8,561.3,100,120,120,120,120,580,0,0,0,0,0,0,0,C,D,D,B,3,D
1361,190006054168,2019,17,3,1,1,F,Brasília,DF,2,1,572.3,603.9,598.5,619.1,140,200,160,180,180,860,0,0,0,0,0,0,0,F,F,F,E,4,N
1362,190005362286,2019,28,3,0,1,M,Patos de Minas,MG,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,E,C,C,3,C
1363,190001577078,2019,17,2,1,1,F,São Paulo,SP,2,1,,,,,,,,,,,0,0,0,0,0,0,0,E,E,D,E,3,F
1364,190005141859,2019,19,1,1,1,F,Votorantim,SP,2,1,518.1,523.5,563,550.8,160,180,140,140,140,760,0,0,0,0,0,0,0,H,E,C,B,3,D
1365,190004645949,2019,18,1,1,1,M,Belmiro Braga,MG,2,1,574.7,564.6,578.7,584.7,140,180,160,180,120,780,0,0,0,0,0,0,0,C,D,C,D,2,E
1366,190003357408,2019,16,1,1,1,F,Taubaté,SP,3,,569.5,622.7,593.3,695.8,160,120,160,160,120,720,0,0,0,0,0,0,0,G,F,E,F,4,K
1367,190002514584,2019,17,2,1,1,M,Chavantes,SP,2,1,382.5,510.8,576.6,593.4,100,160,160,140,80,640,0,0,0,0,0,0,0,E,E,C,D,4,J
1368,190002885334,2019,20,3,1,1,F,São José do Xingu,MT,1,,434.1,471.8,451.3,368.6,80,120,80,80,80,440,0,0,0,0,0,0,0,B,B,B,B,5,C
1369,190004751252,2019,22,1,1,1,M,Ituverava,SP,1,,,487.5,428.6,,80,120,80,80,0,360,0,0,0,0,0,0,0,D,E,B,B,3,D
1370,190003272689,2019,21,3,1,1,M,Timon,MA,1,1,518.5,576.9,529.4,573.9,120,120,100,120,80,540,0,0,0,0,0,0,0,B,E,C,B,4,C
1371,190005449733,2019,21,3,1,1,M,Guajará-Mirim,RO,2,1,,,,,,,,,,,0,0,0,0,0,0,0,B,B,C,B,6,C
1372,190002065656,2019,21,1,1,1,F,Brasília,DF,1,,,,,,,,,,,,0,0,0,0,0,0,0,E,E,D,D,5,B
1373,190005415140,2019,46,3,2,1,M,Belém,PA,1,,,593.9,543.4,,140,180,140,120,120,700,0,0,0,0,0,0,0,C,D,C,B,6,G
1374,190002069039,2019,19,3,1,2,F,Brasília,DF,1,1,524.2,524.7,552.5,465.6,160,160,160,160,200,840,0,0,0,0,0,0,0,C,D,B,B,5,D
1375,190003360919,2019,24,1,1,1,F,São Paulo,SP,1,,440.2,535.5,516.4,592.6,120,120,120,120,80,560,0,0,0,0,0,0,0,D,D,D,B,3,F
1376,190005195177,2019,18,3,1,1,M,Natal,RN,2,1,539.1,581.2,575.8,628,160,180,180,180,160,860,0,0,0,0,0,0,0,C,F,C,D,5,G
1377,190003521078,2019,22,3,1,1,F,Alfenas,MG,1,,528.6,637.9,556.9,580.4,140,120,120,160,140,680,0,0,0,0,0,0,0,E,F,F,E,4,C
1378,190002227606,2019,17,1,1,1,M,Feira Nova,PE,2,1,,,,,,,,,,,0,0,0,0,0,0,0,B,C,F,F,6,B
1379,190001865542,2019,15,1,1,1,F,Araucária,PR,3,,579.9,613.8,605.8,589,160,200,200,180,120,860,0,0,0,0,0,0,0,F,E,E,F,4,J
1380,190002600546,2019,17,3,1,1,F,Divisópolis,MG,3,,420,458.7,571.7,473.9,120,120,140,120,120,620,0,0,0,0,0,0,0,E,C,C,A,5,B
1381,190001307102,2019,24,1,1,1,M,Belo Horizonte,MG,1,1,508.8,542.9,529.5,481.2,100,120,100,120,100,540,0,0,0,0,0,0,0,B,C,D,B,3,D
1382,190004397441,2019,17,3,1,1,F,Barretos,SP,2,1,411.5,397,491.2,407,100,60,60,60,0,280,0,0,0,0,0,0,0,D,D,F,F,4,C
1383,190001799039,2019,18,1,1,1,F,Sorocaba,SP,1,,588.3,616.9,614.8,665.7,160,180,180,200,180,900,0,0,0,0,0,0,0,F,F,C,D,5,K
1384,190004491690,2019,25,1,1,1,F,Arroio do Sal,RS,1,,,,,,,,,,,,0,0,0,0,0,0,0,B,B,F,F,2,C
1385,190005007381,2019,17,1,1,1,F,Rio das Ostras,RJ,3,,473.2,379.3,540.2,440.4,120,120,120,100,100,560,0,0,0,0,0,0,0,B,C,B,B,3,C
1386,190001180359,2019,17,3,0,1,F,Sandolândia,TO,2,1,371.3,407.5,469.2,443.4,120,120,80,120,80,520,0,0,0,0,0,0,0,C,D,A,A,4,C
1387,190002844275,2019,18,2,1,1,M,Itabira,MG,2,1,,,,,,,,,,,0,0,0,0,0,0,0,G,E,D,F,4,C
1388,190004052989,2019,19,1,1,1,F,Camaquã,RS,1,,473.1,550.6,531.1,513,140,140,120,120,120,640,0,0,0,0,0,0,0,D,D,C,B,4,C
1389,190005623309,2019,24,2,1,1,F,Petrolina,PE,1,1,,,,,,,,,,,0,0,0,0,0,0,0,A,A,A,A,2,B
1390,190002710582,2019,26,1,1,1,F,Natal,RN,1,1,597.7,634.3,588,691.7,140,120,140,120,120,640,0,0,0,0,0,0,0,G,G,D,D,1,D
1391,190003077620,2019,17,0,1,1,F,Matões,MA,3,,406.7,432.6,385.2,511.2,120,120,80,120,120,560,0,0,0,0,0,0,0,E,E,F,F,5,C
1392,190002085376,2019,17,3,1,1,F,Juquiá,SP,2,1,563.9,599,592,666.7,120,120,120,160,120,640,0,0,0,0,0,0,0,E,E,D,D,5,G
1393,190001261309,2019,17,1,1,1,F,Caetité,BA,2,1,327.9,458.1,397.2,393.7,120,40,40,160,0,360,0,0,0,0,0,0,0,E,E,A,D,3,B
1394,190004520175,2019,16,1,1,1,F,Bom Jesus da Penha,MG,3,,556.6,559,554.3,423.2,120,160,140,120,100,640,0,0,0,0,0,0,0,G,E,E,D,3,G
1395,190003562344,2019,17,1,1,1,F,Juazeiro do Norte,CE,3,,622.9,597.8,594.9,756.5,180,200,200,200,140,920,0,0,0,0,0,0,0,G,E,D,D,4,G
1396,190004149800,2019,28,1,1,1,M,Belo Horizonte,MG,1,,622.3,631.2,605.6,685.6,160,120,120,120,120,640,0,0,0,0,0,0,0,F,G,E,D,4,Q
